X.U.FEFF.ID_HDC_G0;QA2_1V;AREA;BBX_LATMN;BBX_LONMN;BBX_LATMX;BBX_LONMX;GCPNT_LAT;GCPNT_LON;CTR_MN_NM;CTR_MN_ISO;XBRDR;XCTR_NBR;XC_NM_LST;XC_ISO_LST;GRGN_L1;GRGN_L2;UC_NM_MN;UC_NM_LST;UC_NM_SRC;H75_NBR;H90_NBR;H00_NBR;H75_AREA;H90_AREA;H00_AREA;E_BM_NM_LST;E_SL_LST;EL_AV_ALS;E_KG_NM_LST;E_RB_NM_LST;E_WR_P_90;E_WR_P_00;E_WR_P_14;E_WR_T_90;E_WR_T_00;E_WR_T_14
4850;0;1;6.483534517;37.0341424;6.491642122;37.04452759;6.487588313;37.03933491;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Layma;Layma;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Moist Broadleaf Forests;Alisols;2098.159411;Mild temperate, fully humid, and  Warm summer;Lake Turkana;1382.925018;1197.550049;1553.75;16.58156967;16.99433708;17.3831358
4851;2;2;5.365136089;36.98788313;5.381338758;36.99849515;5.373237403;36.99318887;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Woito;Woito;GISCO OSM;0;0;0;0;0;0;Tropical and subtropical grasslands, savannas, and shrublands;Fluvisols;576.2774577;Tropical savannah with dry winter;NAN;758.1250229;591.6000061;905.8250122;22.37935495;22.90188217;23.18259478
4853;1;10;-3.575643523;36.95177624;-3.543268865;37.00152422;-3.560265506;36.97776942;Tanzania;TZA;0;1;Tanzania;TZA;Africa;Eastern Africa;Mirerani;Mirerani;GISCO OSM;0;0;0;0;0;0;Tropical and subtropical grasslands, savannas, and shrublands;Leptosols;920.9572521;Tropical savannah with dry winter;Pangani;979.0000305;747.0750275;822.8249969;21.81174564;22.24113417;22.43153381
4854;1;21;-0.444824061;36.91840156;-0.40438524;36.98829629;-0.42691543;36.95331923;Kenya;KEN;0;1;Kenya;KEN;Africa;Eastern Africa;Nyeri;Nyeri;GISCO OSM;0;0;1;0;0;11;Tropical and Subtropical Moist Broadleaf Forests;Nitisols;1791.247474;Mild temperate, fully humid, and  Warm summer;Tana;1491.375;1205.775024;1412.649994;14.02708197;14.66808391;14.87853527
4855;1;11;-1.164656517;36.92233982;-1.140391599;36.97229965;-1.152524048;36.95004121;Kenya;KEN;0;1;Kenya;KEN;Africa;Eastern Africa;Ruiru;Ruiru;GISCO OSM;0;0;1;0;0;11;Tropical and subtropical grasslands, savannas, and shrublands;Vertisols;1533.709414;Mild temperate, fully humid, and  Warm summer;Galana;1087.575027;835.7750092;955.125;18.5292635;19.18881559;19.41679478
4857;1;29;54.86486334;52.2203337;54.91459991;52.36959733;54.89693228;52.29877984;Russia;RUS;0;1;Russia;RUS;Europe;Eastern Europe;Almetyevsk;Almetyevsk;GISCO OSM;1;1;1;23;25;26;Temperate Broadleaf and Mixed Forests;Chernozems;123.6683901;Snow, fully humid, and  Warm summer;Volga;581.7250137;616.3250122;544.7250137;4.325313628;4.492471099;4.945436597
4858;0;1;17.80597332;38.07487499;17.81421428;38.08624846;17.81009378;38.08056158;Sudan;SDN;0;1;Sudan;SDN;Africa;Northern Africa;N/A;-;N/A;0;0;1;0;0;1;Tropical and Subtropical Moist Broadleaf Forests;Leptosols;1323.01364;Desert (arid), and  Hot arid;NAN;164.5999985;174.1250038;225.5499973;25.34713507;25.86526728;26.2091794
4859;2;3;10.52048029;37.33629408;10.53676114;37.35767764;10.52726394;37.34856444;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Wad;Wad;GISCO OSM;0;0;1;0;0;2;Montane Grasslands and Shrublands;Nitisols;1991.561927;Mild temperate with dry winter, and  Warm summer;Nile;1330.225006;1485.975006;1522.875031;16.84164763;17.16513777;17.66415977
4860;1;4;10.66701986;37.3674946;10.68330369;37.38890277;10.67516173;37.37819827;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Jiga;Jiga;GISCO OSM;1;1;1;4;4;4;Montane Grasslands and Shrublands;Vertisols;1841.918988;Mild temperate with dry winter, and  Warm summer;Nile;1330.225006;1485.975006;1522.875031;16.84164763;17.16513777;17.66415977
4861;2;3;8.016830587;37.19234643;8.033067023;37.21334087;8.026301811;37.20124665;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Medale;Medale;GISCO OSM;0;0;1;0;0;2;Montane Grasslands and Shrublands;Alisols;1983.901743;Mild temperate with dry winter, and  Warm summer;Lake Turkana;1349.650024;1225.925018;1377.725006;18.28067303;18.66644335;19.15906096
4862;1;5;7.140417928;37.15609382;7.164753675;37.18617161;7.150963358;37.17125493;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Tarcha;Tarcha;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Moist Broadleaf Forests;Nitisols;1343.686707;Tropical savannah with dry winter;Lake Turkana;1353.400055;1232.450012;1420.549988;18.54638529;18.98205328;19.42299223
4863;2;4;10.99276061;37.41278247;11.00905123;37.43424501;11.00090588;37.42351332;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Gebeze Mariam;Gebeze Mariam;GISCO OSM;0;1;1;0;2;2;Montane Grasslands and Shrublands;Luvisols;2200.900976;Mild temperate with dry winter, and  Warm summer;Nile;1346.875031;1535.950012;1542.850006;15.79003239;16.13227153;16.6290288
4864;1;4;8.755847659;37.2561241;8.772095928;37.27723046;8.763971759;37.2666769;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Seyo;Seyo;GISCO OSM;0;0;1;0;0;4;Tropical and Subtropical Moist Broadleaf Forests;Vertisols;;;;;;;;;
4866;2;7;7.740848711;37.20759411;7.765197234;37.23858428;7.753022905;37.22573418;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Asendabo;Asendabo;GISCO OSM;1;1;1;1;3;5;Tropical and Subtropical Moist Broadleaf Forests;Vertisols;1746.988952;Mild temperate, fully humid, and  Warm summer;Lake Turkana;1481.100037;1339.524994;1526.700043;16.97635174;17.38526154;17.86337614
4867;2;2;13.78390924;37.68124258;13.79208791;37.7023774;13.78799856;37.69180981;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;N/A;-;N/A;0;0;1;0;0;1;Tropical and subtropical grasslands, savannas, and shrublands;Nitisols;914.7428207;Tropical savannah with dry winter;Nile;551.7499924;631.2250214;576.2500153;25.74386549;26.09905815;26.56768417
4868;1;3;12.37058588;37.5480909;12.3950685;37.5603908;12.38282708;37.55424012;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Maksegnit;Maksegnit;GISCO OSM;0;1;1;0;2;2;Montane Grasslands and Shrublands;Luvisols;1922.388912;Tropical savannah with dry winter;Nile;1121.074997;1268.400024;1188.575012;18.28971291;18.6718564;19.14216423
4869;2;2;10.81358643;37.41904653;10.82987329;37.43039107;10.82172982;37.42471846;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Semoy;Semoy;GISCO OSM;0;0;0;0;0;0;Montane Grasslands and Shrublands;Vertisols;1920.841179;Mild temperate with dry winter, and  Warm summer;Nile;1330.225006;1485.975006;1522.875031;16.84164763;17.16513777;17.66415977
4872;1;6;11.24530416;37.47319265;11.27789655;37.49601101;11.26160018;37.48460046;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Adet;Adet;GISCO OSM;1;1;1;3;3;5;Montane Grasslands and Shrublands;Vertisols;2228.285528;Mild temperate with dry winter, and  Warm summer;Nile;1346.875031;1535.950012;1542.850006;15.79003239;16.13227153;16.6290288
4873;1;4;8.991474418;37.3116263;9.007726685;37.3417893;8.999600517;37.3267078;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Ejaji;Ejaji;GISCO OSM;0;0;1;0;0;3;Tropical and Subtropical Moist Broadleaf Forests;;;;;;;;;;
4874;1;19;39.0060507;43.32195025;39.05054942;43.39538983;39.02923556;43.35721891;Turkey;TUR;0;1;Turkey;TUR;Asia;Western Asia;Erci?;Erci?;GISCO OSM;0;1;1;0;15;15;Temperate Grasslands, Savannas, and Shrublands;Kastanozems;1693.634609;Snow with dry summer, and  Hot summer;Van Golu;526.8000031;459.1000061;515.3000031;6.160312295;7.083775878;7.274056673
4875;1;5;7.619114137;37.24113896;7.643459986;37.26207752;7.632910053;37.25248022;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Omonada;Omonada;GISCO OSM;0;1;1;0;3;4;Tropical and Subtropical Moist Broadleaf Forests;Vertisols;1821.125645;Mild temperate, fully humid, and  Warm summer;Lake Turkana;1481.100037;1339.524994;1526.700043;16.97635174;17.38526154;17.86337614
4876;1;28;-1.083773758;37.04122729;-1.027156323;37.12129482;-1.053731805;37.08626637;Kenya;KEN;0;1;Kenya;KEN;Africa;Eastern Africa;Thika;Thika;GISCO OSM;0;1;1;0;15;15;Tropical and subtropical grasslands, savannas, and shrublands;Ferralsols;1490.968216;Tropical savannah with dry winter;Galana;970.3500061;793.5250168;863.8250275;20.18694639;20.82243395;21.09982538
4877;1;32;56.43761728;53.71196083;56.49818752;53.8404886;56.46474334;53.78288188;Russia;RUS;0;1;Russia;RUS;Europe;Eastern Europe;Sarapul;Sarapul;GISCO OSM;1;1;1;32;32;32;Temperate Broadleaf and Mixed Forests;Greyzems;100.4359366;Snow, fully humid, and  Warm summer;Volga;600.7500153;614.0500183;589.6500092;4.082203984;4.01374495;4.491085529
4878;1;25;36.35458879;42.38765754;36.39849385;42.48794085;36.37302778;42.44047768;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;Tal Afar;Tal Afar;GISCO OSM;0;1;1;0;14;20;Temperate Grasslands, Savannas, and Shrublands;Gypsisols;383.0759994;Mild temperate with dry summer, and  Hot summer;Tigris & Euphrates;376.2000122;370.125;371.7249985;19.98594666;20.87468719;20.97458506
4879;2;3;-17.27061882;38.12754111;-17.26238728;38.15939261;-17.26650303;38.14346658;Mozambique;MOZ;0;1;Mozambique;MOZ;Africa;Eastern Africa;Pebane;Pebane;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Moist Broadleaf Forests;Planosols;21.2650307;Tropical savannah with dry winter;NAN;1293.275055;1262.799988;1237.175034;25.28961229;25.63163567;25.67990971
4880;2;2;11.77510826;37.55723261;11.79141603;37.56871981;11.7832621;37.56297586;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Hamusit;Hamusit;GISCO OSM;0;1;1;0;2;2;Montane Grasslands and Shrublands;Luvisols;1946.023262;Mild temperate with dry winter, and  Warm summer;Nile;1183.425018;1369.449982;1308.600006;17.77143049;18.13769388;18.61792755
4881;0;2;5.357034816;37.17767067;5.365136089;37.19798471;5.361085448;37.18782759;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;N/A;-;N/A;0;0;1;0;0;2;Tropical and subtropical grasslands, savannas, and shrublands;Nitisols;;;;;;;;;
4882;2;3;7.002524676;37.25950567;7.018746595;37.27995456;7.011987436;37.27126717;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Gasachare;Gasachare;GISCO OSM;0;1;1;0;1;2;Tropical and Subtropical Moist Broadleaf Forests;Alisols;2146.661561;Mild temperate, fully humid, and  Warm summer;Lake Turkana;1353.400055;1232.450012;1420.549988;18.54638529;18.98205328;19.42299223
4883;2;2;11.4816312;37.57320452;11.48978175;37.59408166;11.48570647;37.58364294;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Tis Abay;Tis Abay;GISCO OSM;1;1;1;2;2;2;Tropical and Subtropical Moist Broadleaf Forests;Luvisols;1644.397528;Tropical savannah with dry winter;;;;;;;
4884;1;35;59.38698957;56.71411267;59.43899519;56.86656996;59.41090856;56.79345807;Russia;RUS;0;1;Russia;RUS;Europe;Eastern Europe;Berezniki;Berezniki;GISCO OSM;1;1;1;35;35;35;Boreal Forests/Taiga;Fluvisols;128.6372238;Snow, fully humid, and  Warm summer;Volga;719.5500183;730.7000122;757.9250031;2.544517457;2.073730528;2.571424931
4885;2;2;11.10680218;37.55299676;11.11494866;37.57383441;11.11087541;37.56341544;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Washira;Washira;GISCO OSM;0;1;1;0;1;1;Montane Grasslands and Shrublands;Luvisols;2497.942299;Mild temperate with dry winter, and  Warm summer;Nile;1202.799988;1376.425018;1363.750061;17.96801043;18.31071281;18.81785774
4886;1;2;8.301004487;37.35931553;8.317245348;37.37031321;8.309124885;37.36481407;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Botor;Botor;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Moist Broadleaf Forests;Vertisols;1540.100671;Tropical savannah with dry winter;Lake Turkana;1349.650024;1225.925018;1377.725006;18.28067303;18.66644335;19.15906096
4887;2;4;11.70172788;37.62181623;11.71803399;37.64340345;11.70988089;37.6326094;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Anbesame;Anbesame;GISCO OSM;0;0;0;0;0;0;Montane Grasslands and Shrublands;Luvisols;2048.073231;Mild temperate with dry winter, and  Warm summer;Nile;1183.425018;1369.449982;1308.600006;17.77143049;18.13769388;18.61792755
4888;2;3;7.830129275;37.3525429;7.846362889;37.37351378;7.839598854;37.36143031;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Deneba;Deneba;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Moist Broadleaf Forests;Vertisols;1705.772631;Mild temperate with dry winter, and  Warm summer;Lake Turkana;1481.100037;1339.524994;1526.700043;16.97635174;17.38526154;17.86337614
4889;2;1;6.062006359;37.26597543;6.070111452;37.27633355;6.0660589;37.27115441;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Belta;Belta;GISCO OSM;0;0;0;0;0;0;Montane Grasslands and Shrublands;Alisols;2430.492361;Mild temperate, fully humid, and  Warm summer;NAN;1382.925018;1197.550049;1553.75;16.58156967;16.99433708;17.3831358
4892;2;5;9.495427095;37.46484996;9.519818976;37.48662606;9.505996829;37.4766336;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Kombolcha;Kombolcha;GISCO OSM;0;0;1;0;0;3;Montane Grasslands and Shrublands;Nitisols;2325.932211;Mild temperate with dry winter, and  Warm summer;Nile;1383.050018;1406.100037;1508.200043;18.42448044;18.73310614;19.26448536
4893;1;5;8.999600517;37.44233262;9.023979231;37.46348113;9.010164549;37.452057;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Gedo;Gedo;GISCO OSM;0;0;1;0;0;3;Montane Grasslands and Shrublands;Luvisols;2505.035005;Mild temperate with dry winter, and  Warm summer;Lake Turkana;1616.100067;1499.425049;1642.175049;16.67574167;16.97279215;17.51398277
4894;2;1;6.329499432;37.29766274;6.337606099;37.30803976;6.33355276;37.30285117;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;N/A;-;N/A;0;0;0;0;0;0;Montane Grasslands and Shrublands;Nitisols;1154.837661;Tropical savannah with dry winter;Lake Turkana;1382.925018;1197.550049;1553.75;16.58156967;16.99433708;17.3831358
4895;1;10;11.89742557;37.6788481;11.93820268;37.71268375;11.91862938;37.69482227;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Wereta;Wereta;GISCO OSM;1;1;1;1;3;4;Montane Grasslands and Shrublands;Luvisols;1816.742055;Mild temperate with dry winter, and  Hot summer;Nile;1183.425018;1369.449982;1308.600006;17.77143049;18.13769388;18.61792755
4896;2;3;10.83801685;37.5930792;10.85430422;37.61389071;10.84751777;37.60495555;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Feres Bet;Feres Bet;GISCO OSM;1;1;1;2;2;2;Montane Grasslands and Shrublands;Luvisols;2985.817172;Mild temperate with dry winter, and  Warm summer;Nile;1355.875031;1519.875;1527.625;13.52776122;13.83968091;14.35703731
4897;1;3;10.43094146;37.56149463;10.45536016;37.57339782;10.44315072;37.56744554;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Amanuel;Amanuel;GISCO OSM;0;1;1;0;2;3;Montane Grasslands and Shrublands;Nitisols;2379.801172;Mild temperate with dry winter, and  Warm summer;Nile;1262.225006;1320.575012;1368.475067;16.66664886;16.97738075;17.51517677
4898;2;2;5.908018376;37.29953932;5.924226858;37.31022479;5.916122594;37.30488177;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Garasse;Garasse;GISCO OSM;0;0;0;0;0;0;Montane Grasslands and Shrublands;Alisols;2253.563957;Mild temperate, fully humid, and  Warm summer;NAN;1190.200012;976.4749908;1358.475037;17.54254627;18.01165438;18.36101389
4899;1;71;38.46400458;43.30774842;38.55275921;43.45880845;38.50906431;43.38264953;Turkey;TUR;0;1;Turkey;TUR;Asia;Western Asia;Van;Van;GISCO OSM;0;1;1;0;39;62;Temperate Grasslands, Savannas, and Shrublands;Kastanozems;1722.486103;Mild temperate with dry summer, and  Hot summer;Van Golu;485.8000031;406.0250092;473.2500076;9.045906544;9.976116896;10.17722154
4901;2;4;8.723351933;37.46516215;8.73959966;37.48626922;8.731475763;37.47571531;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Shenen;Shenen;GISCO OSM;0;0;1;0;0;3;Montane Grasslands and Shrublands;Luvisols;2486.928625;Mild temperate with dry winter, and  Warm summer;Lake Turkana;1363.625061;1255.600037;1421.450012;18.60456038;18.92331648;19.46020269
4902;2;4;9.121500413;37.51051363;9.137754932;37.53168274;9.129627637;37.5210978;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Balemi;Balemi;GISCO OSM;0;0;1;0;0;3;Montane Grasslands and Shrublands;Nitisols;2669.329273;Mild temperate with dry winter, and  Warm summer;Nile;1274.149994;1210.375031;1337.500031;18.10901785;18.3750515;18.96190453
4903;0;4;5.786460522;37.33457626;5.802667653;37.36493474;5.792538175;37.34983803;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Seissie;Seissie;GISCO OSM;1;1;1;2;4;4;Montane Grasslands and Shrublands;Luvisols;1837.590692;Mild temperate, fully humid, and  Warm summer;NAN;1190.200012;976.4749908;1358.475037;17.54254627;18.01165438;18.36101389
4904;2;8;5.640604289;37.3387171;5.656809837;37.38907804;5.647694195;37.36401828;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Gidole;Gidole;GISCO OSM;0;0;0;0;0;0;Montane Grasslands and Shrublands;Luvisols;2149.453248;Mild temperate, fully humid, and  Warm summer;NAN;1190.200012;976.4749908;1358.475037;17.54254627;18.01165438;18.36101389
4905;1;4;-15.03656105;38.03476156;-15.01197301;38.05695671;-15.0242669;38.04795574;Mozambique;MOZ;0;1;Mozambique;MOZ;Africa;Eastern Africa;Iapala;Iapala;GISCO OSM;0;0;1;0;0;4;Tropical and subtropical grasslands, savannas, and shrublands;Lixisols;663.9240639;Tropical savannah with dry winter;Lurio;1125.425003;1129.525009;1201.024994;23.34144211;23.64042377;23.72578144
4906;2;3;13.3342488;37.87059821;13.34242156;37.90183271;13.33833517;37.88621523;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Zarema;Zarema;GISCO OSM;1;1;1;1;1;2;Tropical and Subtropical Moist Broadleaf Forests;Luvisols;1273.340027;Tropical savannah with dry winter;Nile;799.1500092;900.4250183;828.1750031;21.74830818;22.09385395;22.55839205
4907;1;219;24.384887;39.47263235;24.56093932;39.69795946;24.45961838;39.59102661;Saudi Arabia;SAU;0;1;Saudi Arabia;SAU;Asia;Western Asia;Medina;Medina;GISCO OSM;1;1;1;58;148;198;Deserts and Xeric Shrublands;Calcisols;636.1389479;Desert (arid), and  Hot arid;NAN;76.125;71.12500095;56.55000067;26.67107248;27.41666889;27.83053398
4908;2;4;12.10949222;37.76798722;12.13396558;37.79036308;12.12172879;37.77917428;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Adis Zemen;Adis Zemen;GISCO OSM;0;1;1;0;4;4;Montane Grasslands and Shrublands;Leptosols;;;;;;;;;
4909;1;17;-1.544818419;37.25469877;-1.472019638;37.28523677;-1.510797957;37.26822883;Kenya;KEN;0;1;Kenya;KEN;Africa;Eastern Africa;Machakos;Machakos;GISCO OSM;0;0;0;0;0;0;Tropical and subtropical grasslands, savannas, and shrublands;Acrisols;;;;;;;;;
4910;1;78;36.8292598;42.78298165;36.89087193;43.06942368;36.85769385;42.9377864;Iraq;IRQ;0;1;Iraq;IRQ;Asia;Western Asia;Duhok;Duhok;GISCO OSM;0;0;1;0;0;32;Temperate Broadleaf and Mixed Forests;Leptosols;537.9504662;Mild temperate with dry summer, and  Hot summer;Tigris & Euphrates;472.5500031;444.1250076;455.5500107;19.50104904;20.42303658;20.53545761
4911;1;41;30.94268341;40.98561433;31.01128661;41.07572195;30.97855136;41.02724404;Saudi Arabia;SAU;0;1;Saudi Arabia;SAU;Asia;Western Asia;Arar;Arar;GISCO OSM;1;1;1;17;26;31;Deserts and Xeric Shrublands;Calcisols;546.337658;Desert (arid), and  Hot arid;NAN;45.85000134;35.82500124;31.95000052;22.19266987;23.13743114;23.30036354
4912;2;3;8.414695939;37.50714887;8.430938614;37.52772479;8.424170801;37.51894877;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Giundu;Giundu;GISCO OSM;0;0;0;0;0;0;Tropical and Subtropical Moist Broadleaf Forests;Vertisols;1537.926147;Tropical savannah with dry winter;Lake Turkana;1167.325012;1048.425018;1170.700043;19.04165411;19.38600874;19.918262
4913;1;39;-3.389495099;37.29631357;-3.324751076;37.3963875;-3.3566041;37.34502489;Tanzania;TZA;0;1;Tanzania;TZA;Africa;Eastern Africa;Moshi;Moshi;GISCO OSM;0;0;1;0;0;15;Tropical and subtropical grasslands, savannas, and shrublands;Luvisols;821.3006609;Tropical savannah with dry winter;Pangani;1650.350037;1263.075027;1368.875;17.87683201;18.32232714;18.55068254
4914;1;7;13.129964;37.88219441;13.16264517;37.91496286;13.14805516;37.8998037;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Debark;Debark;GISCO OSM;1;1;1;2;3;5;Montane Grasslands and Shrublands;Nitisols;2837.597434;Mild temperate with dry winter, and  Warm summer;Nile;799.1500092;900.4250183;828.1750031;21.74830818;22.09385395;22.55839205
4915;1;3;12.46852162;37.82009449;12.48484561;37.8418197;12.4780439;37.82939172;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;North Gondar;-;N/A;0;1;1;0;2;2;Montane Grasslands and Shrublands;Vertisols;1768.883565;Tropical savannah with dry winter;Nile;1121.074997;1268.400024;1188.575012;18.28971291;18.6718564;19.14216423
4916;0;1;5.259822735;37.3641265;5.267923518;37.37443066;5.263873121;37.3692785;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Fasha Bota;Fasha Bota;GISCO OSM;0;0;0;0;0;0;Tropical and subtropical grasslands, savannas, and shrublands;Cambisols;1760.864589;Mild temperate, fully humid, and  Warm summer;NAN;729.5000153;577.6500092;885.5500183;22.08936071;22.56854916;22.91345596
4917;1;132;41.62307743;44.70863006;41.81278479;44.9322716;41.71201949;44.82634197;Georgia;GEO;0;1;Georgia;GEO;Asia;Western Asia;Tbilisi;Tbilisi;GISCO OSM;1;1;1;109;130;131;Deserts and Xeric Shrublands;Cambisols;486.3624543;Mild temperate, fully humid, and  Hot summer;Kura;607.1000061;614.9499969;626.7250061;10.65791011;11.21839857;11.51421118
4918;2;4;6.467319456;37.44411155;6.483534517;37.4749058;6.475426961;37.45950829;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Selam Ber;Selam Ber;GISCO OSM;0;0;1;0;0;3;Montane Grasslands and Shrublands;Nitisols;1380.583607;Tropical savannah with dry winter;Lake Turkana;1382.925018;1197.550049;1553.75;16.58156967;16.99433708;17.3831358
4919;1;18;39.89804607;44.00721869;39.95170294;44.06965385;39.92586619;44.03964999;Turkey;TUR;0;1;Turkey;TUR;Asia;Western Asia;I?d?r;I?d?r;GISCO OSM;0;0;0;0;0;0;Temperate Grasslands, Savannas, and Shrublands;Kastanozems;859.1936437;Steppe (semi-arid), and  Cold arid;Kura;319.0500107;286.8500023;322.6999969;9.603766441;10.36130619;10.60033703
4920;2;2;10.83801685;37.73369645;10.85430422;37.74505503;10.84616049;37.7393754;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Digo Tsion;Digo Tsion;GISCO OSM;0;0;1;0;0;2;Montane Grasslands and Shrublands;Luvisols;2798.265068;Mild temperate with dry winter, and  Warm summer;Nile;1355.875031;1519.875;1527.625;13.52776122;13.83968091;14.35703731
4921;1;537;21.3473932;39.07313362;21.72153666;39.3902997;21.52003575;39.21397624;Saudi Arabia;SAU;0;1;Saudi Arabia;SAU;Asia;Western Asia;Jeddah;Jeddah;GISCO OSM;1;1;1;258;426;460;Deserts and Xeric Shrublands;Calcisols;37.02177141;Desert (arid), and  Hot arid;NAN;39.14999938;66.05000114;43.62499952;28.33562708;28.94992828;29.34353685
4922;1;14;10.30885892;37.71611946;10.36582851;37.75583202;10.33734322;37.73381604;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Debre Markos;Debre Markos;GISCO OSM;1;1;1;5;5;7;Montane Grasslands and Shrublands;Nitisols;2437.922037;Mild temperate with dry winter, and  Warm summer;Nile;1262.225006;1320.575012;1368.475067;16.66664886;16.97738075;17.51517677
4923;2;2;5.332731245;37.43687763;5.348933585;37.44749295;5.340832394;37.44218501;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Konso;Konso;GISCO OSM;0;0;0;0;0;0;Tropical and subtropical grasslands, savannas, and shrublands;Vertisols;1444.272089;Tropical savannah with dry winter;NAN;729.5000153;577.6500092;885.5500183;22.08936071;22.56854916;22.91345596
4924;2;5;7.27021435;37.53327537;7.29455277;37.55458862;7.284006059;37.54301237;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;N/A;-;N/A;0;1;1;0;1;4;Tropical and Subtropical Moist Broadleaf Forests;Luvisols;2097.011239;Mild temperate, fully humid, and  Warm summer;Lake Turkana;1185.350037;1078.100021;1253.475006;19.27102661;19.66891432;20.14112043
4925;2;3;6.913307966;37.51532928;6.921418308;37.54579557;6.91736313;37.53056228;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Bale;Bale;GISCO OSM;0;1;1;0;1;2;Tropical and Subtropical Moist Broadleaf Forests;Leptosols;1239.097997;Tropical savannah with dry winter;Lake Turkana;1240.475037;1131.075043;1364.625031;18.65624285;19.03558111;19.50558329
4928;2;4;10.53676114;37.75153259;10.55304232;37.78239945;10.54693684;37.7668116;Ethiopia;ETH;0;1;Ethiopia;ETH;Africa;Eastern Africa;Senan Rob Gebeya;Senan Rob Gebeya;GISCO OSM;0;1;1;0;2;3;Montane Grasslands and Shrublands;Luvisols;2942.57956;Mild temperate with dry winter, and  Warm summer;Nile;1355.875031;1519.875;1527.625;13.52776122;13.83968091;14.35703731
